Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CambiarContrasena_Exitoso,Chrome 77.0.3865.90,,,2019-10-10 09:00:56,2019-10-10 09:02:24,1m - 27.819s,INCOMPLETE
,,,,,,,
Test Cases/Abrir Navegador/AbrirNavegador,Chrome 77.0.3865.90,,,2019-10-10 09:00:57,2019-10-10 09:01:13,16.527s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-10 09:00:57,2019-10-10 09:01:04,7.314s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,,2019-10-10 09:01:04,2019-10-10 09:01:06,2.146s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-10 09:01:06,2019-10-10 09:01:13,6.711s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/IngresarInformacion,Chrome 77.0.3865.90,Autenticación - portal clientes,,2019-10-10 09:01:13,2019-10-10 09:01:22,8.581s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-10 09:01:14,2019-10-10 09:01:15,1.500s,PASSED
"setText(findTestObject(""Object Repository/IniciarSesion/input_Correo electrnico_email""), ""usuarioprueba1@yopmail.com"")",Chrome 77.0.3865.90,,,2019-10-10 09:01:15,2019-10-10 09:01:18,3.426s,PASSED
"setEncryptedText(findTestObject(""Object Repository/IniciarSesion/input_Contrasea_password""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.90,,,2019-10-10 09:01:18,2019-10-10 09:01:22,3.316s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/SeleccionarBoton_Ingresar,Chrome 77.0.3865.90,,,2019-10-10 09:01:22,2019-10-10 09:01:54,32.523s,PASSED
"click(findTestObject(""IniciarSesion/button_INGRESAR""))",Chrome 77.0.3865.90,,,2019-10-10 09:01:22,2019-10-10 09:01:24,2.187s,PASSED
delay(30),Chrome 77.0.3865.90,,,2019-10-10 09:01:24,2019-10-10 09:01:54,30.022s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/SeleccionarMenu_MiCuenta,Chrome 77.0.3865.90,,,2019-10-10 09:01:54,2019-10-10 09:02:08,13.273s,PASSED
"click(findTestObject(""Object Repository/Modulo Mi Cuenta/a_Mi cuenta""))",Chrome 77.0.3865.90,,,2019-10-10 09:01:55,2019-10-10 09:01:57,2.180s,PASSED
"waitForElementClickable(findTestObject(""Modulo Mi Cuenta/a_Mi cuenta""), 10)",Chrome 77.0.3865.90,,,2019-10-10 09:01:57,2019-10-10 09:02:08,10.795s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/SeleccionarOpcion_ConfigurarCuenta,Chrome 77.0.3865.90,,,2019-10-10 09:02:08,2019-10-10 09:02:10,2.620s,PASSED
"click(findTestObject(""Object Repository/Modulo Mi Cuenta/a_Configurar cuenta""))",Chrome 77.0.3865.90,,,2019-10-10 09:02:08,2019-10-10 09:02:10,2.337s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/Editar Contrasena/IngresarInformacion,Chrome 77.0.3865.90,,,2019-10-10 09:02:10,2019-10-10 09:02:20,10.108s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Configurar Cuenta/Editar Contrasena/input_() Contrasea actual_oldPassword""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.90,,,2019-10-10 09:02:11,2019-10-10 09:02:14,3.254s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Configurar Cuenta/Editar Contrasena/input_() Contrasea nueva_newPassword""), ""NLwEgAqyXDqLT9q5h6rWSQ=="")",Chrome 77.0.3865.90,,,2019-10-10 09:02:14,2019-10-10 09:02:17,3.250s,PASSED
"setEncryptedText(findTestObject(""Configurar Cuenta/Editar Contrasena/input_() Confirmar contrasea nueva_ConfirmPassword""), ""NLwEgAqyXDqLT9q5h6rWSQ=="")",Chrome 77.0.3865.90,,,2019-10-10 09:02:17,2019-10-10 09:02:20,3.265s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/Editar Contrasena/SeleccionarBoton_CambiarContrasena,Chrome 77.0.3865.90,,,2019-10-10 09:02:20,2019-10-10 09:02:24,3.869s,FAILED
"click(findTestObject(""Configurar Cuenta/Editar Contrasena/button_CAMBIAR CONTRASEA""))",Chrome 77.0.3865.90,,,2019-10-10 09:02:21,2019-10-10 09:02:24,3.574s,FAILED
