Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
IngresarOpcionAmbulanciaEnSitio,Chrome 77.0.3865.90,,,2019-10-15 09:31:57,2019-10-15 09:32:58,1m - 1.007s,INCOMPLETE
,,,,,,,
Test Cases/Abrir Navegador/AbrirNavegador,Chrome 77.0.3865.90,,,2019-10-15 09:31:57,2019-10-15 09:32:12,14.919s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-15 09:31:57,2019-10-15 09:32:04,6.719s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,,2019-10-15 09:32:04,2019-10-15 09:32:06,2.146s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-15 09:32:06,2019-10-15 09:32:12,5.706s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/IngresarInformacion,Chrome 77.0.3865.90,Autenticación - portal clientes,,2019-10-15 09:32:12,2019-10-15 09:32:21,9.058s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-15 09:32:12,2019-10-15 09:32:14,1.526s,PASSED
"setText(findTestObject(""Object Repository/IniciarSesion/input_Correo electrnico_email""), ""usuarioprueba1@yopmail.com"")",Chrome 77.0.3865.90,,,2019-10-15 09:32:14,2019-10-15 09:32:18,3.738s,PASSED
"setEncryptedText(findTestObject(""Object Repository/IniciarSesion/input_Contrasea_password""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.90,,,2019-10-15 09:32:18,2019-10-15 09:32:21,3.409s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/SeleccionarBoton_Ingresar,Chrome 77.0.3865.90,,,2019-10-15 09:32:21,2019-10-15 09:32:49,27.589s,PASSED
"click(findTestObject(""IniciarSesion/button_INGRESAR""))",Chrome 77.0.3865.90,,,2019-10-15 09:32:21,2019-10-15 09:32:24,2.245s,PASSED
delay(25),Chrome 77.0.3865.90,,,2019-10-15 09:32:24,2019-10-15 09:32:49,25.027s,PASSED
,,,,,,,
Test Cases/Servicio Al Cliente/SeleccionarOpcionServicioAlCliente,Chrome 77.0.3865.90,,,2019-10-15 09:32:49,2019-10-15 09:32:51,2.594s,PASSED
"click(findTestObject(""Object Repository/Servicio Al Cliente/a_Servicio al Cliente""))",Chrome 77.0.3865.90,,,2019-10-15 09:32:49,2019-10-15 09:32:51,2.263s,PASSED
,,,,,,,
Test Cases/Servicio Al Cliente/PreguntasFrecuentes/SeleccionarPreguntasFrecuentes,Chrome 77.0.3865.90,,,2019-10-15 09:32:51,2019-10-15 09:32:54,2.535s,PASSED
"click(findTestObject(""Object Repository/Servicio Al Cliente/a_Preguntas frecuentes""))",Chrome 77.0.3865.90,,,2019-10-15 09:32:52,2019-10-15 09:32:54,2.232s,PASSED
,,,,,,,
Test Cases/Servicio Al Cliente/PreguntasFrecuentes/SeleccionarOpcionAmbulanciaEnSitio,Chrome 77.0.3865.90,,,2019-10-15 09:32:54,2019-10-15 09:32:58,4.039s,FAILED
"click(findTestObject(""Object Repository/Servicio Al Cliente/a_Ambulancia en sitio""))",Chrome 77.0.3865.90,,,2019-10-15 09:32:54,2019-10-15 09:32:58,3.728s,FAILED
