Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CambiarContrasena_Exitoso,Chrome 77.0.3865.90,,,2019-10-10 15:11:40,2019-10-10 15:13:09,1m - 29.570s,INCOMPLETE
,,,,,,,
Test Cases/Abrir Navegador/AbrirNavegador,Chrome 77.0.3865.90,,,2019-10-10 15:11:40,2019-10-10 15:11:56,16.518s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-10 15:11:40,2019-10-10 15:11:48,7.557s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,,2019-10-10 15:11:48,2019-10-10 15:11:50,2.217s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-10 15:11:50,2019-10-10 15:11:56,6.480s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/IngresarInformacion,Chrome 77.0.3865.90,Autenticación - portal clientes,,2019-10-10 15:11:56,2019-10-10 15:12:05,9.038s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-10 15:11:57,2019-10-10 15:11:58,1.535s,PASSED
"setText(findTestObject(""Object Repository/IniciarSesion/input_Correo electrnico_email""), ""usuarioprueba1@yopmail.com"")",Chrome 77.0.3865.90,,,2019-10-10 15:11:58,2019-10-10 15:12:02,3.746s,PASSED
"setEncryptedText(findTestObject(""Object Repository/IniciarSesion/input_Contrasea_password""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.90,,,2019-10-10 15:12:02,2019-10-10 15:12:05,3.437s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/SeleccionarBoton_Ingresar,Chrome 77.0.3865.90,,,2019-10-10 15:12:05,2019-10-10 15:12:38,32.700s,PASSED
"click(findTestObject(""IniciarSesion/button_INGRESAR""))",Chrome 77.0.3865.90,,,2019-10-10 15:12:06,2019-10-10 15:12:08,2.312s,PASSED
delay(30),Chrome 77.0.3865.90,,,2019-10-10 15:12:08,2019-10-10 15:12:38,30.057s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/SeleccionarMenu_MiCuenta,Chrome 77.0.3865.90,,,2019-10-10 15:12:38,2019-10-10 15:12:52,13.665s,PASSED
"click(findTestObject(""Object Repository/Modulo Mi Cuenta/a_Mi cuenta""))",Chrome 77.0.3865.90,,,2019-10-10 15:12:38,2019-10-10 15:12:41,2.379s,PASSED
"waitForElementClickable(findTestObject(""Modulo Mi Cuenta/a_Mi cuenta""), 10)",Chrome 77.0.3865.90,,,2019-10-10 15:12:41,2019-10-10 15:12:52,10.905s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/SeleccionarOpcion_ConfigurarCuenta,Chrome 77.0.3865.90,,,2019-10-10 15:12:52,2019-10-10 15:12:55,2.895s,PASSED
"click(findTestObject(""Object Repository/Modulo Mi Cuenta/a_Configurar cuenta""))",Chrome 77.0.3865.90,,,2019-10-10 15:12:52,2019-10-10 15:12:55,2.432s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/Editar Contrasena/IngresarInformacion,Chrome 77.0.3865.90,,,2019-10-10 15:12:55,2019-10-10 15:13:05,10.540s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Configurar Cuenta/Editar Contrasena/input_() Contrasea actual_oldPassword""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.90,,,2019-10-10 15:12:55,2019-10-10 15:12:58,3.462s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Configurar Cuenta/Editar Contrasena/input_() Contrasea nueva_newPassword""), ""NLwEgAqyXDqLT9q5h6rWSQ=="")",Chrome 77.0.3865.90,,,2019-10-10 15:12:58,2019-10-10 15:13:02,3.321s,PASSED
"setEncryptedText(findTestObject(""Configurar Cuenta/Editar Contrasena/input_() Confirmar contrasea nueva_ConfirmPassword""), ""NLwEgAqyXDqLT9q5h6rWSQ=="")",Chrome 77.0.3865.90,,,2019-10-10 15:13:02,2019-10-10 15:13:05,3.449s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/Editar Contrasena/SeleccionarBoton_CambiarContrasena,Chrome 77.0.3865.90,,,2019-10-10 15:13:05,2019-10-10 15:13:09,3.953s,FAILED
"click(findTestObject(""Configurar Cuenta/Editar Contrasena/button_CAMBIAR CONTRASEA""))",Chrome 77.0.3865.90,,,2019-10-10 15:13:05,2019-10-10 15:13:09,3.656s,FAILED
