Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CambiarContrasena_Exitoso,Chrome 77.0.3865.90,,,2019-10-10 08:17:58,2019-10-10 08:19:27,1m - 29.968s,INCOMPLETE
,,,,,,,
Test Cases/Abrir Navegador/AbrirNavegador,Chrome 77.0.3865.90,,,2019-10-10 08:17:58,2019-10-10 08:18:15,17.733s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-10 08:17:58,2019-10-10 08:18:05,7.362s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,,2019-10-10 08:18:05,2019-10-10 08:18:08,2.172s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-10 08:18:08,2019-10-10 08:18:15,7.807s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/IngresarInformacion,Chrome 77.0.3865.90,Autenticación - portal clientes,,2019-10-10 08:18:15,2019-10-10 08:18:24,8.787s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-10 08:18:16,2019-10-10 08:18:17,1.518s,PASSED
"setText(findTestObject(""Object Repository/IniciarSesion/input_Correo electrnico_email""), ""usuarioprueba1@yopmail.com"")",Chrome 77.0.3865.90,,,2019-10-10 08:18:17,2019-10-10 08:18:21,3.523s,PASSED
"setEncryptedText(findTestObject(""Object Repository/IniciarSesion/input_Contrasea_password""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.90,,,2019-10-10 08:18:21,2019-10-10 08:18:24,3.324s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/SeleccionarBoton_Ingresar,Chrome 77.0.3865.90,,,2019-10-10 08:18:24,2019-10-10 08:18:57,32.678s,PASSED
"click(findTestObject(""IniciarSesion/button_INGRESAR""))",Chrome 77.0.3865.90,,,2019-10-10 08:18:25,2019-10-10 08:18:27,2.317s,PASSED
delay(30),Chrome 77.0.3865.90,,,2019-10-10 08:18:27,2019-10-10 08:18:57,30.044s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/SeleccionarMenu_MiCuenta,Chrome 77.0.3865.90,,,2019-10-10 08:18:57,2019-10-10 08:19:10,13.427s,PASSED
"click(findTestObject(""Object Repository/Modulo Mi Cuenta/a_Mi cuenta""))",Chrome 77.0.3865.90,,,2019-10-10 08:18:57,2019-10-10 08:19:00,2.267s,PASSED
"waitForElementClickable(findTestObject(""Modulo Mi Cuenta/a_Mi cuenta""), 10)",Chrome 77.0.3865.90,,,2019-10-10 08:19:00,2019-10-10 08:19:10,10.799s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/SeleccionarOpcion_ConfigurarCuenta,Chrome 77.0.3865.90,,,2019-10-10 08:19:10,2019-10-10 08:19:13,2.610s,PASSED
"click(findTestObject(""Object Repository/Modulo Mi Cuenta/a_Configurar cuenta""))",Chrome 77.0.3865.90,,,2019-10-10 08:19:11,2019-10-10 08:19:13,2.307s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/Editar Contrasena/IngresarInformacion,Chrome 77.0.3865.90,,,2019-10-10 08:19:13,2019-10-10 08:19:23,10.327s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Configurar Cuenta/Editar Contrasena/input_() Contrasea actual_oldPassword""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.90,,,2019-10-10 08:19:13,2019-10-10 08:19:17,3.283s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Configurar Cuenta/Editar Contrasena/input_() Contrasea nueva_newPassword""), ""NLwEgAqyXDqLT9q5h6rWSQ=="")",Chrome 77.0.3865.90,,,2019-10-10 08:19:17,2019-10-10 08:19:20,3.315s,PASSED
"setEncryptedText(findTestObject(""Configurar Cuenta/Editar Contrasena/input_() Confirmar contrasea nueva_ConfirmPassword""), ""NLwEgAqyXDqLT9q5h6rWSQ=="")",Chrome 77.0.3865.90,,,2019-10-10 08:19:20,2019-10-10 08:19:23,3.345s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/Editar Contrasena/SeleccionarBoton_CambiarContrasena,Chrome 77.0.3865.90,,,2019-10-10 08:19:23,2019-10-10 08:19:27,4.102s,FAILED
"click(findTestObject(""Object Repository/Configurar Cuenta/Editar Contrasena/button_CAMBIAR CONTRASEA""))",Chrome 77.0.3865.90,,,2019-10-10 08:19:24,2019-10-10 08:19:27,3.803s,FAILED
