Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
IngresarOpcionConEspecialistas,Chrome 77.0.3865.120,,,2019-10-15 15:36:05,2019-10-15 15:37:18,1m - 13.291s,INCOMPLETE
,,,,,,,
Test Cases/Abrir Navegador/AbrirNavegador,Chrome 77.0.3865.120,,,2019-10-15 15:36:05,2019-10-15 15:36:19,14.401s,PASSED
"openBrowser("""")",Chrome 77.0.3865.120,,,2019-10-15 15:36:05,2019-10-15 15:36:12,6.524s,PASSED
maximizeWindow(),Chrome 77.0.3865.120,,,2019-10-15 15:36:12,2019-10-15 15:36:14,2.138s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.120,,,2019-10-15 15:36:14,2019-10-15 15:36:19,5.397s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/IngresarInformacion,Chrome 77.0.3865.120,Autenticación - portal clientes,,2019-10-15 15:36:19,2019-10-15 15:36:28,8.744s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.120,,,2019-10-15 15:36:20,2019-10-15 15:36:21,1.508s,PASSED
"setText(findTestObject(""Object Repository/IniciarSesion/input_Correo electrnico_email""), ""usuarioprueba1@yopmail.com"")",Chrome 77.0.3865.120,,,2019-10-15 15:36:21,2019-10-15 15:36:25,3.499s,PASSED
"setEncryptedText(findTestObject(""Object Repository/IniciarSesion/input_Contrasea_password""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.120,,,2019-10-15 15:36:25,2019-10-15 15:36:28,3.378s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/SeleccionarBoton_Ingresar,Chrome 77.0.3865.120,,,2019-10-15 15:36:28,2019-10-15 15:36:56,27.563s,PASSED
"click(findTestObject(""IniciarSesion/button_INGRESAR""))",Chrome 77.0.3865.120,,,2019-10-15 15:36:29,2019-10-15 15:36:31,2.153s,PASSED
delay(25),Chrome 77.0.3865.120,,,2019-10-15 15:36:31,2019-10-15 15:36:56,25.037s,PASSED
,,,,,,,
Test Cases/Servicio Al Cliente/SeleccionarOpcionServicioAlCliente,Chrome 77.0.3865.120,,,2019-10-15 15:36:56,2019-10-15 15:36:58,2.548s,PASSED
"click(findTestObject(""Object Repository/Servicio Al Cliente/a_Servicio al Cliente""))",Chrome 77.0.3865.120,,,2019-10-15 15:36:56,2019-10-15 15:36:58,2.251s,PASSED
,,,,,,,
Test Cases/Servicio Al Cliente/PreguntasFrecuentes/SeleccionarPreguntasFrecuentes,Chrome 77.0.3865.120,,,2019-10-15 15:36:58,2019-10-15 15:37:01,2.615s,PASSED
"click(findTestObject(""Object Repository/Servicio Al Cliente/a_Preguntas frecuentes""))",Chrome 77.0.3865.120,,,2019-10-15 15:36:59,2019-10-15 15:37:01,2.317s,PASSED
,,,,,,,
Test Cases/Servicio Al Cliente/PreguntasFrecuentes/SeleccionarOpcionCitasConEspecialistas,Chrome 77.0.3865.120,,,2019-10-15 15:37:01,2019-10-15 15:37:18,17.096s,FAILED
"click(findTestObject(""Object Repository/Servicio Al Cliente/a_Citas con especialistas""))",Chrome 77.0.3865.120,,,2019-10-15 15:37:01,2019-10-15 15:37:04,2.237s,PASSED
delay(10),Chrome 77.0.3865.120,,,2019-10-15 15:37:04,2019-10-15 15:37:14,10.008s,PASSED
"click(findTestObject(""Object Repository/Servicio Al Cliente/h3_Citas con especialistas""))",Chrome 77.0.3865.120,,,2019-10-15 15:37:14,2019-10-15 15:37:16,2.253s,PASSED
"result = getText(findTestObject(""Object Repository/Servicio Al Cliente/h3_Citas con especialistas""))",Chrome 77.0.3865.120,,,2019-10-15 15:37:16,2019-10-15 15:37:18,2.177s,PASSED
out.println(result),Chrome 77.0.3865.120,,,2019-10-15 15:37:18,2019-10-15 15:37:18,0.027s,PASSED
"verifyEqual(result, ""Citas con especialist"")",Chrome 77.0.3865.120,,,2019-10-15 15:37:18,2019-10-15 15:37:18,0.028s,FAILED
