Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CambiarContrasena_Exitoso,Chrome 77.0.3865.90,,,2019-10-10 08:38:16,2019-10-10 08:39:47,1m - 30.726s,INCOMPLETE
,,,,,,,
Test Cases/Abrir Navegador/AbrirNavegador,Chrome 77.0.3865.90,,,2019-10-10 08:38:16,2019-10-10 08:38:35,19.115s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-10 08:38:17,2019-10-10 08:38:24,7.691s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,,2019-10-10 08:38:24,2019-10-10 08:38:26,2.145s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-10 08:38:26,2019-10-10 08:38:35,8.866s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/IngresarInformacion,Chrome 77.0.3865.90,Autenticación - portal clientes,,2019-10-10 08:38:35,2019-10-10 08:38:44,8.675s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-10 08:38:36,2019-10-10 08:38:37,1.540s,PASSED
"setText(findTestObject(""Object Repository/IniciarSesion/input_Correo electrnico_email""), ""usuarioprueba1@yopmail.com"")",Chrome 77.0.3865.90,,,2019-10-10 08:38:37,2019-10-10 08:38:41,3.451s,PASSED
"setEncryptedText(findTestObject(""Object Repository/IniciarSesion/input_Contrasea_password""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.90,,,2019-10-10 08:38:41,2019-10-10 08:38:44,3.340s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/SeleccionarBoton_Ingresar,Chrome 77.0.3865.90,,,2019-10-10 08:38:44,2019-10-10 08:39:17,32.551s,PASSED
"click(findTestObject(""IniciarSesion/button_INGRESAR""))",Chrome 77.0.3865.90,,,2019-10-10 08:38:44,2019-10-10 08:38:46,2.222s,PASSED
delay(30),Chrome 77.0.3865.90,,,2019-10-10 08:38:46,2019-10-10 08:39:17,30.029s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/SeleccionarMenu_MiCuenta,Chrome 77.0.3865.90,,,2019-10-10 08:39:17,2019-10-10 08:39:30,13.334s,PASSED
"click(findTestObject(""Object Repository/Modulo Mi Cuenta/a_Mi cuenta""))",Chrome 77.0.3865.90,,,2019-10-10 08:39:17,2019-10-10 08:39:19,2.270s,PASSED
"waitForElementClickable(findTestObject(""Modulo Mi Cuenta/a_Mi cuenta""), 10)",Chrome 77.0.3865.90,,,2019-10-10 08:39:19,2019-10-10 08:39:30,10.769s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/SeleccionarOpcion_ConfigurarCuenta,Chrome 77.0.3865.90,,,2019-10-10 08:39:30,2019-10-10 08:39:33,2.635s,PASSED
"click(findTestObject(""Object Repository/Modulo Mi Cuenta/a_Configurar cuenta""))",Chrome 77.0.3865.90,,,2019-10-10 08:39:30,2019-10-10 08:39:33,2.320s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/Editar Contrasena/IngresarInformacion,Chrome 77.0.3865.90,,,2019-10-10 08:39:33,2019-10-10 08:39:43,10.258s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Configurar Cuenta/Editar Contrasena/input_() Contrasea actual_oldPassword""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.90,,,2019-10-10 08:39:33,2019-10-10 08:39:36,3.298s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Configurar Cuenta/Editar Contrasena/input_() Contrasea nueva_newPassword""), ""NLwEgAqyXDqLT9q5h6rWSQ=="")",Chrome 77.0.3865.90,,,2019-10-10 08:39:36,2019-10-10 08:39:40,3.348s,PASSED
"setEncryptedText(findTestObject(""Configurar Cuenta/Editar Contrasena/input_() Confirmar contrasea nueva_ConfirmPassword""), ""NLwEgAqyXDqLT9q5h6rWSQ=="")",Chrome 77.0.3865.90,,,2019-10-10 08:39:40,2019-10-10 08:39:43,3.276s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/Editar Contrasena/SeleccionarBoton_CambiarContrasena,Chrome 77.0.3865.90,,,2019-10-10 08:39:43,2019-10-10 08:39:47,3.810s,FAILED
"click(findTestObject(""Configurar Cuenta/Editar Contrasena/button_CAMBIAR CONTRASEA""))",Chrome 77.0.3865.90,,,2019-10-10 08:39:43,2019-10-10 08:39:47,3.511s,FAILED
