Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Cancelar_CambioContrasena,Chrome 77.0.3865.90,,,2019-10-08 16:25:16,2019-10-08 16:27:41,2m - 25.595s,INCOMPLETE
,,,,,,,
Test Cases/Abrir Navegador/AbrirNavegador,Chrome 77.0.3865.90,,,2019-10-08 16:25:16,2019-10-08 16:25:31,14.669s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-08 16:25:17,2019-10-08 16:25:24,7.189s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,,2019-10-08 16:25:24,2019-10-08 16:25:26,2.146s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-08 16:25:26,2019-10-08 16:25:31,4.845s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/IngresarInformacion,Chrome 77.0.3865.90,Autenticación - portal clientes,,2019-10-08 16:25:31,2019-10-08 16:25:40,8.803s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-08 16:25:31,2019-10-08 16:25:33,1.527s,PASSED
"setText(findTestObject(""Object Repository/IniciarSesion/input_Correo electrnico_email""), ""usuarioprueba1@yopmail.com"")",Chrome 77.0.3865.90,,,2019-10-08 16:25:33,2019-10-08 16:25:36,3.477s,PASSED
"setEncryptedText(findTestObject(""Object Repository/IniciarSesion/input_Contrasea_password""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.90,,,2019-10-08 16:25:36,2019-10-08 16:25:40,3.377s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/SeleccionarBoton_Ingresar,Chrome 77.0.3865.90,,,2019-10-08 16:25:40,2019-10-08 16:26:12,32.603s,PASSED
"click(findTestObject(""IniciarSesion/button_INGRESAR""))",Chrome 77.0.3865.90,,,2019-10-08 16:25:40,2019-10-08 16:25:42,2.247s,PASSED
delay(30),Chrome 77.0.3865.90,,,2019-10-08 16:25:42,2019-10-08 16:26:12,30.031s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/SeleccionarMenu_MiCuenta,Chrome 77.0.3865.90,,,2019-10-08 16:26:12,2019-10-08 16:26:25,13.320s,PASSED
"click(findTestObject(""Object Repository/Modulo Mi Cuenta/a_Mi cuenta""))",Chrome 77.0.3865.90,,,2019-10-08 16:26:12,2019-10-08 16:26:15,2.231s,PASSED
"waitForElementClickable(findTestObject(""Modulo Mi Cuenta/a_Mi cuenta""), 10)",Chrome 77.0.3865.90,,,2019-10-08 16:26:15,2019-10-08 16:26:25,10.794s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/SeleccionarOpcion_ConfigurarCuenta,Chrome 77.0.3865.90,,,2019-10-08 16:26:26,2019-10-08 16:26:28,2.584s,PASSED
"click(findTestObject(""Object Repository/Modulo Mi Cuenta/a_Configurar cuenta""))",Chrome 77.0.3865.90,,,2019-10-08 16:26:26,2019-10-08 16:26:28,2.286s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/Editar Contrasena/IngresarInformacion,Chrome 77.0.3865.90,,,2019-10-08 16:26:28,2019-10-08 16:26:38,10.322s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Configurar Cuenta/Editar Contrasena/input_() Contrasea actual_oldPassword""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.90,,,2019-10-08 16:26:28,2019-10-08 16:26:32,3.331s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Configurar Cuenta/Editar Contrasena/input_() Contrasea nueva_newPassword""), ""TG+1lLkBS3xswYetR2n2wg=="")",Chrome 77.0.3865.90,,,2019-10-08 16:26:32,2019-10-08 16:26:35,3.293s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Configurar Cuenta/Editar Contrasena/input_() Confirmar contrasea nueva_ConfirmPassword""), ""TG+1lLkBS3xswYetR2n2wg=="")",Chrome 77.0.3865.90,,,2019-10-08 16:26:35,2019-10-08 16:26:38,3.331s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/Editar Contrasena/SeleccionarBoton_Cancelar,Chrome 77.0.3865.90,,,2019-10-08 16:26:38,2019-10-08 16:27:41,1m - 2.925s,FAILED
"click(findTestObject(""Object Repository/Configurar Cuenta/Editar Contrasena/button_CANCELAR""))",Chrome 77.0.3865.90,,,2019-10-08 16:26:39,2019-10-08 16:27:41,1m - 2.606s,FAILED
