Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CargarDocumentosMenor,Chrome 77.0.3865.90,,,2019-10-07 13:28:36,2019-10-07 13:29:15,39.284s,INCOMPLETE
,,,,,,,
Test Cases/Abrir Navegador/AbrirNavegador,Chrome 77.0.3865.90,,,2019-10-07 13:28:36,2019-10-07 13:28:48,11.664s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-07 13:28:36,2019-10-07 13:28:41,4.817s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-07 13:28:41,2019-10-07 13:28:45,4.247s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/IngresarInformacion,Chrome 77.0.3865.90,Autenticación - portal clientes,,2019-10-07 13:28:48,2019-10-07 13:28:52,4.377s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-07 13:28:48,2019-10-07 13:28:49,0.633s,PASSED
"setText(findTestObject(""Object Repository/IniciarSesion/input_Correo electrnico_email""), ""usuarioprueba1@yopmail.com"")",Chrome 77.0.3865.90,,,2019-10-07 13:28:49,2019-10-07 13:28:50,0.879s,PASSED
"setEncryptedText(findTestObject(""Object Repository/IniciarSesion/input_Contrasea_password""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.90,,,2019-10-07 13:28:50,2019-10-07 13:28:50,0.339s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/SeleccionarBoton_Ingresar,Chrome 77.0.3865.90,,,2019-10-07 13:28:52,2019-10-07 13:28:57,5.366s,FAILED
"click(findTestObject(""IniciarSesion/button_INGRESAR""))",Chrome 77.0.3865.90,,,2019-10-07 13:28:52,2019-10-07 13:28:53,0.242s,PASSED
"waitForElementClickable(findTestObject(""IniciarSesion/button_INGRESAR""), 30)",Chrome 77.0.3865.90,,,2019-10-07 13:28:53,2019-10-07 13:28:53,0.216s,PASSED
"click(findTestObject(""IniciarSesion/h3_Hola Victoria""))",Chrome 77.0.3865.90,,,2019-10-07 13:28:53,2019-10-07 13:28:55,2.412s,FAILED
,,,,,,,
Test Cases/Mi Cuenta/Registrar Menor/SeleccionarMenu_MiCuenta,Chrome 77.0.3865.90,,,2019-10-07 13:28:57,2019-10-07 13:29:00,2.755s,PASSED
"click(findTestObject(""Object Repository/Modulo Mi Cuenta/a_Mi cuenta""))",Chrome 77.0.3865.90,,,2019-10-07 13:28:58,2019-10-07 13:28:58,0.163s,PASSED
"waitForElementClickable(findTestObject(""Modulo Mi Cuenta/a_Mi cuenta""), 10)",Chrome 77.0.3865.90,,,2019-10-07 13:28:58,2019-10-07 13:28:58,0.133s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Registrar Menor/SeleccionarOpcion_Registrar Menor,Chrome 77.0.3865.90,,,2019-10-07 13:29:00,2019-10-07 13:29:03,2.711s,PASSED
"click(findTestObject(""Object Repository/Modulo Mi Cuenta/a_Registrar menor""))",Chrome 77.0.3865.90,,,2019-10-07 13:29:00,2019-10-07 13:29:01,0.281s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Registrar Menor/Solicitud Registro de Menor/SeleccionarMenor,Chrome 77.0.3865.90,,,2019-10-07 13:29:03,2019-10-07 13:29:12,9.594s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Registrar Menor/Solicitud Registro Menor/select_Selecciona un menor de edad                  Mathias Gaviria MorenoAaron Josue Valenzuela MontaoYury Lissette Espitia Villalba""), ""1056133794"", true)",Chrome 77.0.3865.90,,,2019-10-07 13:29:03,2019-10-07 13:29:10,7.083s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Registrar Menor/Solicitud Registro de Menor/CargarDocumentos,Chrome 77.0.3865.90,,,2019-10-07 13:29:12,2019-10-07 13:29:15,2.515s,ERROR
"path = RunConfiguration.getProjectDir() + ""/Data Files/""",Chrome 77.0.3865.90,,,2019-10-07 13:29:13,2019-10-07 13:29:13,0.004s,PASSED
