Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
IngresarOpcionConEspecialistas,Chrome 77.0.3865.120,,,2019-10-15 15:21:14,2019-10-15 15:22:29,1m - 14.576s,INCOMPLETE
,,,,,,,
Test Cases/Abrir Navegador/AbrirNavegador,Chrome 77.0.3865.120,,,2019-10-15 15:21:15,2019-10-15 15:21:33,17.838s,PASSED
"openBrowser("""")",Chrome 77.0.3865.120,,,2019-10-15 15:21:15,2019-10-15 15:21:21,6.417s,PASSED
maximizeWindow(),Chrome 77.0.3865.120,,,2019-10-15 15:21:21,2019-10-15 15:21:24,2.164s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.120,,,2019-10-15 15:21:24,2019-10-15 15:21:33,8.927s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/IngresarInformacion,Chrome 77.0.3865.120,Autenticación - portal clientes,,2019-10-15 15:21:33,2019-10-15 15:21:41,8.808s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.120,,,2019-10-15 15:21:33,2019-10-15 15:21:34,1.552s,PASSED
"setText(findTestObject(""Object Repository/IniciarSesion/input_Correo electrnico_email""), ""usuarioprueba1@yopmail.com"")",Chrome 77.0.3865.120,,,2019-10-15 15:21:34,2019-10-15 15:21:38,3.526s,PASSED
"setEncryptedText(findTestObject(""Object Repository/IniciarSesion/input_Contrasea_password""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.120,,,2019-10-15 15:21:38,2019-10-15 15:21:41,3.374s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/SeleccionarBoton_Ingresar,Chrome 77.0.3865.120,,,2019-10-15 15:21:41,2019-10-15 15:22:09,27.577s,PASSED
"click(findTestObject(""IniciarSesion/button_INGRESAR""))",Chrome 77.0.3865.120,,,2019-10-15 15:21:42,2019-10-15 15:21:44,2.244s,PASSED
delay(25),Chrome 77.0.3865.120,,,2019-10-15 15:21:44,2019-10-15 15:22:09,25.037s,PASSED
,,,,,,,
Test Cases/Servicio Al Cliente/SeleccionarOpcionServicioAlCliente,Chrome 77.0.3865.120,,,2019-10-15 15:22:09,2019-10-15 15:22:12,2.544s,PASSED
"click(findTestObject(""Object Repository/Servicio Al Cliente/a_Servicio al Cliente""))",Chrome 77.0.3865.120,,,2019-10-15 15:22:09,2019-10-15 15:22:12,2.257s,PASSED
,,,,,,,
Test Cases/Servicio Al Cliente/PreguntasFrecuentes/SeleccionarPreguntasFrecuentes,Chrome 77.0.3865.120,,,2019-10-15 15:22:12,2019-10-15 15:22:14,2.607s,PASSED
"click(findTestObject(""Object Repository/Servicio Al Cliente/a_Preguntas frecuentes""))",Chrome 77.0.3865.120,,,2019-10-15 15:22:12,2019-10-15 15:22:14,2.315s,PASSED
,,,,,,,
Test Cases/Servicio Al Cliente/PreguntasFrecuentes/SeleccionarOpcionCitasConEspecialistas,Chrome 77.0.3865.120,,,2019-10-15 15:22:14,2019-10-15 15:22:29,14.924s,PASSED
delay(10),Chrome 77.0.3865.120,,,2019-10-15 15:22:15,2019-10-15 15:22:25,10.007s,PASSED
"result = getText(findTestObject(""Object Repository/Servicio Al Cliente/a_Citas con especialistas""))",Chrome 77.0.3865.120,,,2019-10-15 15:22:25,2019-10-15 15:22:27,2.232s,PASSED
"out.println(""Final"" + "" "" + result)",Chrome 77.0.3865.120,,,2019-10-15 15:22:27,2019-10-15 15:22:27,0.026s,PASSED
"click(findTestObject(""Object Repository/Servicio Al Cliente/a_Citas con especialistas""))",Chrome 77.0.3865.120,,,2019-10-15 15:22:27,2019-10-15 15:22:29,2.287s,PASSED
