Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Cancelar_CambioContrasena,Chrome 77.0.3865.90,,,2019-10-08 15:50:52,2019-10-08 15:52:18,1m - 25.996s,INCOMPLETE
,,,,,,,
Test Cases/Abrir Navegador/AbrirNavegador,Chrome 77.0.3865.90,,,2019-10-08 15:50:52,2019-10-08 15:51:07,14.602s,PASSED
"openBrowser("""")",Chrome 77.0.3865.90,,,2019-10-08 15:50:53,2019-10-08 15:51:00,7.286s,PASSED
maximizeWindow(),Chrome 77.0.3865.90,,,2019-10-08 15:51:00,2019-10-08 15:51:02,2.154s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-08 15:51:02,2019-10-08 15:51:07,4.799s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/IngresarInformacion,Chrome 77.0.3865.90,Autenticación - portal clientes,,2019-10-08 15:51:07,2019-10-08 15:51:16,8.708s,PASSED
"navigateToUrl(""https://test-portalclientesyventas-co.azurewebsites.net/login"")",Chrome 77.0.3865.90,,,2019-10-08 15:51:07,2019-10-08 15:51:09,1.556s,PASSED
"setText(findTestObject(""Object Repository/IniciarSesion/input_Correo electrnico_email""), ""usuarioprueba1@yopmail.com"")",Chrome 77.0.3865.90,,,2019-10-08 15:51:09,2019-10-08 15:51:12,3.457s,PASSED
"setEncryptedText(findTestObject(""Object Repository/IniciarSesion/input_Contrasea_password""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.90,,,2019-10-08 15:51:12,2019-10-08 15:51:16,3.274s,PASSED
,,,,,,,
Test Cases/Iniciar Sesion/SeleccionarBoton_Ingresar,Chrome 77.0.3865.90,,,2019-10-08 15:51:16,2019-10-08 15:51:48,32.575s,PASSED
"click(findTestObject(""IniciarSesion/button_INGRESAR""))",Chrome 77.0.3865.90,,,2019-10-08 15:51:16,2019-10-08 15:51:18,2.224s,PASSED
delay(30),Chrome 77.0.3865.90,,,2019-10-08 15:51:18,2019-10-08 15:51:48,30.030s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/SeleccionarMenu_MiCuenta,Chrome 77.0.3865.90,,,2019-10-08 15:51:48,2019-10-08 15:52:02,13.321s,PASSED
"click(findTestObject(""Object Repository/Modulo Mi Cuenta/a_Mi cuenta""))",Chrome 77.0.3865.90,,,2019-10-08 15:51:49,2019-10-08 15:51:51,2.259s,PASSED
"waitForElementClickable(findTestObject(""Modulo Mi Cuenta/a_Mi cuenta""), 10)",Chrome 77.0.3865.90,,,2019-10-08 15:51:51,2019-10-08 15:52:02,10.758s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/SeleccionarOpcion_ConfigurarCuenta,Chrome 77.0.3865.90,,,2019-10-08 15:52:02,2019-10-08 15:52:04,2.564s,PASSED
"click(findTestObject(""Object Repository/Modulo Mi Cuenta/a_Configurar cuenta""))",Chrome 77.0.3865.90,,,2019-10-08 15:52:02,2019-10-08 15:52:04,2.277s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/Editar Contrasena/IngresarInformacion,Chrome 77.0.3865.90,,,2019-10-08 15:52:04,2019-10-08 15:52:14,10.097s,PASSED
"setEncryptedText(findTestObject(""Configurar Cuenta/Editar Contrasena/input_() Contrasea actual_oldPassword""), ""zpitzbFj1P6iY2h+x2z5qA=="")",Chrome 77.0.3865.90,,,2019-10-08 15:52:05,2019-10-08 15:52:08,3.218s,PASSED
"setEncryptedText(findTestObject(""Configurar Cuenta/Editar Contrasena/input_() Contrasea nueva_newPassword""), ""TG+1lLkBS3xswYetR2n2wg=="")",Chrome 77.0.3865.90,,,2019-10-08 15:52:08,2019-10-08 15:52:11,3.279s,PASSED
"setEncryptedText(findTestObject(""Configurar Cuenta/Editar Contrasena/input_() Confirmar contrasea nueva_ConfirmPassword""), ""TG+1lLkBS3xswYetR2n2wg=="")",Chrome 77.0.3865.90,,,2019-10-08 15:52:11,2019-10-08 15:52:14,3.257s,PASSED
,,,,,,,
Test Cases/Mi Cuenta/Configurar Cuenta/Editar Contrasena/SeleccionarBoton_Cancelar,Chrome 77.0.3865.90,,,2019-10-08 15:52:14,2019-10-08 15:52:18,3.845s,FAILED
"click(findTestObject(""Configurar Cuenta/Editar Contrasena/button_CANCELAR""))",Chrome 77.0.3865.90,,,2019-10-08 15:52:15,2019-10-08 15:52:18,3.516s,FAILED
